source,target,weight
gdmz-dmt-z-1,gdmz-ymjf-z-2,1
cqcq-st-b-1,cqcq-zms-g-2,1
lnbx-cj-z-2,lnsy-hx-c-2,1
nxyc-kfq-b-1,nxzw-nyjf-z-1,1
zjnb-kt-b-1,zjtz-xdl-z-2,1
hesj-esn-b-2,hext-esn-z-2,1
gzlps-fhsjf-z-2,gzlps-lpsjf-z-1,1
jsnj-hx-b-2,jszj-dm-z-2,1
sxty-esn-b-2,sxxz-esn-z-2,1
scyb-smg-z-1,scyb-xq-z-2,1
sccd-ymk-c-2,scnc-jlcs-z-2,1
zjhz-bj-b-2,zjwz-lwdl-z-2,1
hapy-shl-z-2,hapy-xdl-z-1,1
fjfz-jyz-b-1,fjsm-xdl-z-1,1
nmtl-ylt5f-b-2,nmtl-ylt5f-z-2,1
snhz-ltdl-z-2,snxa-dwl-c-2,1
nmhh-ysn-b-2,nxyc-xtds-b-2,1
xjaks-ltdl-z-2,xjwl-tjl-b-2,1
jxnc-hjz-b-1,jxpx-gx-z-1,1
qhhb-ltdl-z-1,qhhb-ywt-z-2,1
gxnn-rjy-b-1,hncs-gt-b-1,1
hbsy-ltdl-z-1,hbwh-gs-c-1,1
fjxm-rjy-b-2,gdgz-kxc-c-2,1
gzas-lql-z-1,gzgy-jy-b-1,1
hbez-gddl-z-2,hbwh-xgl-c-2,1
hncs-gt-b-1,hnsy-tjc-z-1,1
hasm-xsl-z-2,hazz-ecl-b-2,1
nmtl-zxj5f-b-1,nmtl-zxj5f-z-1,1
jlcc-esn-b-2,jlyj-hnj-z-1,1
xjtlf-ltdl-z-2,xjwl-tjl-b-2,1
jxfz-ltdl-z-2,jxnc-ltgc-b-2,1
sccd-ymk-c-2,scdy-yz-z-2,1
snxa-dwl-c-2,snxa-dwl-g-2,1
gdgz-kxc-c-2,gdjy-yzjf-z-2,1
hbwh-xgl-c-2,hbxn-ltdl-z-2,1
hakf-hxl-z-2,hakf-xsl-z-1,1
bjbj-ch-c-1,hazz-zyl-b-1,1
sxjc-ysn-z-1,sxty-ysn-b-1,1
jxnc-hjz-g-1,jxnc-ltgc-b-2,1
scgy-dbwt-z-2,scgy-nhlt-z-1,1
jsnj-jn-b-1,jswx-yf-g-1,1
hihk-jp-g-2,hihk-snl-b-1,1
gslz-esn-b-2,nxyc-xtds-b-2,1
sdlc-jsxl-z-2,sdqd-lydl-b-1,1
gdgz-xm-c-1,lnsy-sf-c-1,1
snak-ltdl-z-2,snxa-dwl-c-2,1
bjbj-fz-c-2,sxty-esn-b-2,1
jsnj-hx-b-2,zjhz-bj-b-2,1
snxa-dwl-vrr-2,snxa-xgx-c-1,1
gdgz-kxc-c-2,jxnc-ltgc-b-2,1
hbwh-xgl-c-2,hncs-yyl-b-2,1
cqcq-zms-b-2,cqcq-zms-g-2,1
haly-ln-b-2,haly-xgl-b-1,1
hazz-zyl-b-1,hbwh-gs-c-1,1
nmhlbr-xlt4f-z-2,nmtl-ylt5f-b-2,1
ahhf-bh-b-2,ahhf-zwq-b-1,1
hlsy-js-z-1,hlsy-xy-z-2,1
xjshz-jsj-z-1,xjwl-tfds-b-1,1
fjly-lh-z-2,fjxm-rjy-b-2,1
jxnc-hjz-b-1,jxnc-ltgc-b-2,1
bjbj-ch-c-1,sdjn-slc-b-1,1
nmwlcb-hsj2f-z-1,nmwlcb-zxj2f-z-2,1
ahhf-bh-b-2,hazz-ecl-b-2,1
gsjy-bgl-z-2,gslz-esn-b-2,1
gdgz-xm-c-1,shsh-chj-c-1,1
sdly-822-z-1,sdly-831-z-2,1
hbwh-xgl-c-2,snxa-dwl-c-2,1
gdgz-kxc-c-2,hihk-jp-b-2,1
zjhz-bj-b-2,zjhz-hb-b-1,1
ahhf-zwq-b-1,shsh-chj-c-1,1
hncs-yyl-b-2,hnxx-ltdl-z-2,1
gdgz-kxc-c-2,lnsy-hx-c-2,1
lnbx-ps-z-1,lnsy-sf-c-1,1
gdgz-kxc-c-2,gdsg-tf-z-2,1
sdjn-slc-b-1,sdlc-842-z-1,1
jxxy-ltdl-z-2,jxxy-xdcjf-z-1,1
gslz-esn-b-2,gslz-yt-b-1,1
bjbj-ch-c-1,bjbj-ch-vrr-1,1
xjhm-ltzxj-z-1,xjhm-zxjf-z-2,1
haxy-cwc-z-2,hazz-ecl-b-2,1
bjbj-ch-c-1,hets-xz-b-1,1
hncs-yyl-b-2,hncs-yyl-g-2,1
sxxz-esn-z-2,sxxz-ysn-z-1,1
gsln-ltjf-z-2,gsln-yzjf-z-1,1
hldx-lm-z-1,hldx-zx-z-2,1
hbyc-fzdd-z-1,hbyc-xlyl-z-2,1
gxgg-kajf-z-2,gxnn-dmgx-b-2,1
nmbm-jfj4f-z-2,nmhh-ysn-b-2,1
ynkm-nt-b-1,ynnj-zhl-z-1,1
jsnj-jn-b-1,jsnj-jn4f-g-1,1
qhhn-ltdl-z-1,qhxn-hhl-b-1,1
ahhf-zwq-b-1,ahtl-wlds-z-1,1
gdgz-xm-c-1,ynkm-nt-b-1,1
gzdy-xdl2f-z-1,gzgy-jy-b-1,1
hnyy-nhjf-z-2,hnyy-shjf-z-1,1
hehs-hpl-z-1,hesj-ysn-b-1,1
haly-xgl-b-1,haxy-xdl-z-1,1
xzls-ltdl-b-2,xzls-lw-g-1,1
ynkm-nt-b-1,ynws-ltzhl-z-1,1
gztr-xyl-z-1,gztr-xyl-z-2,1
hlsh-hwl-b-2,lnsy-hx-c-2,1
yncx-wtzx-z-1,yncx-zhljf-z-2,1
hljx-zxj-z-1,hlsh-hsl-b-1,1
sxlf-esn-z-2,sxlf-ysn-z-1,1
xjklmy-ltdl-z-2,xjwl-tjl-b-2,1
xjalt-zh-z-1,xjalt-zh-z-2,1
nmam-82j2f-z-2,nmhh-ysn-b-2,1
gsts-dxjf-z-1,gsts-ltds-z-2,1
gdgz-xm-c-1,gxnn-rjy-b-1,1
hihk-jp-b-2,hihk-snl-g-1,1
jsnj-hx-b-2,jstz-td-z-2,1
scya-sw-z-2,scya-yjbl-z-1,1
xjalt-zh-z-2,xjwl-tjl-b-2,1
snxa-dwl-c-2,snxa-xgx-g-1,1
bjbj-ch-c-1,sxty-ysn-b-1,1
gdgz-kxc-c-2,gxnn-dmgx-b-2,1
fjsm-xdl-z-1,fjsm-xy-z-2,1
xjklmy-nxl-z-1,xjwl-tfds-b-1,1
sccd-ht-c-1,scnj-zxjf-z-1,1
hazz-ecl-b-2,hbwh-xgl-c-2,1
snxa-xgx-c-1,snxa-xgx-g-1,1
jlbc-efj-z-1,jlbc-lfj-z-2,1
gxbh-cj-z-2,gxbh-xsk-z-1,1
gdgz-kxc-c-2,gdgz-xm-vrr-1,1
lnjz-xl-z-1,lnsy-sf-c-1,1
bjbj-fz-c-2,jljl-hnj-b-1,1
jlcc-esn-b-2,nmtl-zxj5f-b-1,1
ahhf-zwq-b-1,ahsz-ltds-z-1,1
bjbj-ch-c-1,hexa-rc-z-1,1
scab-ltxdl-z-2,sccd-ymk-c-2,1
nxdw-yzj-z-1,nxdw-zhl-z-2,1
xjht-zxjf-z-1,xjwl-tfds-b-1,1
jxpx-gx-z-1,jxpx-ltdl-z-2,1
ahhf-bh-b-2,hbwh-xgl-c-2,1
jxnc-hjz-b-1,jxyc-ctds-z-1,1
xjkel-cgj-z-2,xjkel-ltdl-z-1,1
yndq-ltzhl-z-1,ynkm-nt-b-1,1
fjly-lh-z-2,fjly-nh-z-1,1
gxnn-rjy-b-1,gxnn-rjy-g-1,1
hets-xxg-b-2,lnsy-hx-c-2,1
shsh-chj-c-1,shsh-chj-vrr-1,1
snwn-ltdl-z-2,snxa-dwl-c-2,1
gzgy-jy-g-2,gzgy-tpq-b-2,1
bjbj-ch-c-1,hbwh-gs-c-1,1
hncs-gt-b-1,hnyy-shjf-z-1,1
gxhc-yz-z-2,gxnn-dmgx-b-2,1
ynlc-zhl-z-1,ynlc-zhl-z-2,1
xjkt-ltdl-z-1,xjwl-tfds-b-1,1
hazz-zyl-b-1,hesj-ysn-b-1,1
zjnb-ltxdl-b-2,zjnb-ltxdl-g-1,1
gzgy-jy-b-1,ynkm-nt-b-1,1
hets-xxg-b-2,shsh-sb-c-2,1
gzbj-ldl-z-1,gzbj-xdl-z-2,1
jsnj-jn-b-1,jsxz-hpl-z-1,1
nxgy-whxj-z-1,nxgy-zhl-z-2,1
ynnj-zhl-z-2,ynyx-by-b-2,1
lnsy-sf-c-1,nmtl-zxj5f-b-1,1
snbj-ltxdl-z-2,snbj-yzds-z-1,1
cqcq-zms-b-2,sccd-ymk-c-2,1
gzdy-xdl3f-z-2,gzgy-tpq-b-2,1
gdgz-xm-c-1,gdzq-yf-z-1,1
lnfx-sj-z-1,lnfx-xy-z-2,1
jscz-wfq-z-1,jsnj-jn-b-1,1
scls-chl-z-1,scls-jzs-z-2,1
sccd-ht-c-1,scgz-zxjf-z-1,1
hbwh-gs-c-1,hbwh-xgl-vrr-2,1
ahcz-ly-z-1,ahhf-zwq-b-1,1
hbwh-gs-c-1,hbxn-ltdl-z-1,1
ahsz-ltds-z-1,ahsz-ltds-z-2,1
xjkt-ltdl-z-2,xjwl-tjl-b-2,1
hbwh-xgl-c-2,hbwh-xgl-vrr-2,1
gsby-ctc-z-2,gsby-ltds-z-1,1
gdgz-kxc-c-2,gdjm-xdl-z-2,1
gdgz-kxc-c-2,gdzq-yf-z-2,1
sclz-lc-z-2,sclz-zh-z-1,1
nmhh-ysn-b-2,nmwlcb-zxj2f-z-2,1
cqcq-zms-b-2,gdgz-kxc-c-2,1
gdgz-xm-c-1,gdyj-yz-z-1,1
bjbj-ch-c-1,tjtj-jyd-b-1,1
sdjn-slc-b-1,sdjn-slc-g-1,1
snak-jbyz-z-1,snak-ltdl-z-2,1
xjshz-ltdl-z-2,xjwl-tjl-b-2,1
cqcq-st-g-1,cqcq-zms-b-2,1
sccd-ymk-c-2,scms-lt-z-2,1
bjbj-ch-c-1,hesj-ysn-b-1,1
bjbj-fz-c-2,hlhr-ysn-b-2,1
sdlc-842-z-1,sdlc-jsxl-z-2,1
gsjq-xbbg-z-2,gslz-esn-b-2,1
zjhz-bj-b-2,zjls-dyl-z-2,1
gdyf-djp-z-2,gdyf-zhdl-z-1,1
ynpe-zhl-z-1,ynpe-zhl-z-2,1
hlhr-ysn-b-1,hlhr-ysn-g-1,1
zjnb-ltxdl-b-2,zjzs-xdl-z-2,1
qhhx-ywt-z-2,qhxn-fhc-b-2,1
ynkm-nt-b-1,ynlc-zhl-z-1,1
gdgz-kxc-c-2,snxa-dwl-c-2,1
sccd-ymk-c-2,sczg-xxg-z-2,1
nxgy-whxj-z-1,nxyc-kfq-b-1,1
gslz-yt-b-1,gsts-dxjf-z-1,1
fjxm-rjy-b-2,fjxm-rjy-g-1,1
hlsh-hsl-b-1,hlsh-hsl-z-1,1
hlhr-ysn-b-2,hlhr-ysn-g-2,1
hihk-jp-b-2,hihk-jp-g-2,1
scbz-mz-z-1,sccd-ht-c-1,1
lndl-slq-g-1,lnsy-sf-c-1,1
jxjj-jtbg-z-1,jxnc-hjz-b-1,1
zjhz-bj-b-2,zjqz-cgj-z-2,1
hlhr-ysn-b-1,hlsh-hsl-b-1,1
hncs-gt-b-1,hnyz-zhl-z-1,1
gdyj-yz-z-1,gdyj-yz-z-2,1
ahhb-jal-z-1,ahhb-ltds-z-2,1
hlhr-ysn-b-2,hlqt-mj-z-2,1
jlly-snl-z-2,jlly-zsj-z-1,1
cqcq-st-b-1,sccd-ht-c-1,1
hldq-snl-z-2,hlsh-hwl-b-2,1
gzgy-tpq-b-2,hncs-yyl-b-2,1
fjfz-jyz-g-1,fjxm-rjy-b-2,1
sczy-djl-z-2,sczy-zxjf-z-1,1
zjhz-bj-b-2,zjhz-bj2-g-1,1
gzas-nhl-z-2,gzgy-tpq-b-2,1
bjbj-fz-c-2,bjbj-fz-vrr-4,1
sxty-ysn-b-1,sxty-ysn-g-1,1
snxy-rml-z-2,snxy-xx-z-1,1
zjnb-ltxdl-b-2,zjtz-yzj-z-1,1
xjwl-tjl-b-2,xjwlmq-tjl-g-2,1
zjhz-hb-b-1,zjhz-qt-g-2,1
gdgz-xm-c-1,gdzj-xskc-z-1,1
zjhz-hb-b-1,zjtz-yzj-z-1,1
gzxy-rjjf3-z-2,gzxy-rjjf5-z-1,1
jxja-ltdl-z-1,jxnc-hjz-b-1,1
qhxn-hhl-b-1,qhxn-hhl-g-2,1
nxyc-xtds-b-2,sxty-esn-b-2,1
sxty-ysn-b-1,sxyc-esn-z-2,1
hbwh-xgl-c-2,hbwh-xgl-g-2,1
xjwl-tfds-b-1,xjwl-tjl-b-2,1
sccd-ymk-c-2,scdz-yq-z-2,1
bjbj-ch-c-1,hlhr-ysn-b-1,1
ynhh-kyjf-z-2,ynyx-by-b-2,1
ahhf-zwq-b-1,ahmas-kfq-z-1,1
bjbj-ch-c-1,bjbj-yz-g-2,1
ynlc-zhl-z-2,ynyx-by-b-2,1
zjhz-hb-b-1,zjzs-xdl-z-2,1
ahhf-bh-g-2,ahhf-zwq-b-1,1
gxhz-yz-z-1,gxhz-yz-z-2,1
ynyx-byjf-z-2,ynyx-shljf-z-1,1
qhgem-ltdl-z-1,qhxn-hhl-b-1,1
sxlf-esn-z-2,sxty-esn-b-2,1
qhhx-ywt-z-1,qhhx-ywt-z-2,1
jsnj-jn-b-1,sdjn-slc-b-1,1
sxll-zxjjdl-z-2,sxll-zxjxdl-z-1,1
nmtl-ylt5f-b-2,nmxam-ylt1f-z-2,1
bjbj-ch-c-1,nmtl-zxj5f-b-1,1
bjbj-ch-c-1,bjbj-fz-vrr-2,1
jxgz-jxhy-z-1,jxgz-ltdl-z-2,1
gxfcg-gkzx-z-2,gxnn-dmgx-b-2,1
gxbh-xsk-z-1,gxnn-rjy-b-1,1
gslz-yt-b-1,gsww-nkjf-z-1,1
sdjn-slc-b-1,sdjn-ssn-b-2,1
ahhf-bh-b-2,ahhf-xkf-g-1,1
scdz-eq-z-1,scdz-yq-z-2,1
jlcc-esn-b-2,jljl-hnj-b-1,1
nxyc-kfq-b-1,nxyc-xtds-b-2,1
scbz-mz-z-1,scbz-mz-z-2,1
gdqy-cyl-z-2,gdqy-skds-z-1,1
ynbn-ltzhl-z-1,ynbn-ltzhl-z-2,1
gdgz-xm-c-1,gdjy-dlhy-z-1,1
gdgz-kxc-c-2,gdsw-jads-z-2,1
ahbz-ltds-z-2,ahhf-bh-b-2,1
hldq-kfq-z-1,hldq-snl-z-2,1
hihk-snl-b-1,hihk-snl-g-1,1
haly-xgl-b-1,haxc-xdl-z-1,1
hbhs-ltdl-z-2,hbhs-ygxc-z-1,1
nmwh-lz4f-z-2,nmwh-zxj3f-z-1,1
sccd-ht-c-1,sccd-ymk-vrr-2,1
sccd-ht-vrr-1,sccd-ymk-c-2,1
jsxz-hhxl-z-2,jsxz-hpl-z-1,1
gdgz-xm-c-1,gdqy-skds-z-1,1
sdjn-ssn-b-2,tjtj-njl-b-2,1
qhhn-zxjf-z-2,qhxn-fhc-b-2,1
haly-ln-z-2,hazz-ecl-b-2,1
qhhx-ywt-z-1,qhxn-hhl-b-1,1
hlqt-mj-z-2,hlqt-zl-z-1,1
nmtl-ylt5f-b-2,nmtl-zxj5f-b-1,1
jlbs-sj-z-1,jlcc-esn-b-2,1
gslz-yt-b-1,gslz-yt-g-2,1
jlbs-sfj-z-2,jlbs-sj-z-1,1
gzdy-xdl2f-z-1,gzdy-xdl3f-z-2,1
sxty-esn-b-2,sxty-ysn-b-1,1
qhxn-fhc-b-2,qhxn-fhc-g-1,1
hlhr-ysn-b-1,hlhr-ysn-g-2,1
gslx-ltds-z-1,gslx-ltds-z-2,1
fjfz-jyz-b-1,fjxm-rjy-g-1,1
jljl-hnj-b-1,jlth-xhl-z-2,1
jlbc-lfj-z-2,jljl-hnj-b-1,1
zjhz-hb-b-1,zjls-dybl-z-1,1
gdmm-yzdl-z-1,gdmm-yzdl-z-2,1
gsdx-ltds-z-2,gslz-esn-b-2,1
gzgy-jy-b-1,gzgy-tpq-b-2,1
snwn-ltdl-z-1,snwn-ltdl-z-2,1
fjfz-jyz-b-1,fjnd-lyc-z-1,1
gslz-esn-b-2,xjwl-tjl-b-2,1
hlhr-ysn-b-2,hlhr-ysn-g-1,1
gsby-ltds-z-1,gslz-yt-b-1,1
gxwz-jgc-z-1,gxwz-scl-z-2,1
gzgy-jy-b-1,gzgy-tpq-g-1,1
lnly-sg-z-2,lnly-xg-z-1,1
hlhg-hql-z-2,hlhg-wtds-z-1,1
gxfcg-bgjf-z-1,gxnn-rjy-b-1,1
gsdx-ltds-z-1,gsdx-ltds-z-2,1
bjbj-ch-c-1,snxa-xgx-c-1,1
lncy-28-z-1,lnsy-sf-c-1,1
jlcc-esn-b-2,jljl-hnj-z-1,1
sccd-ht-c-1,shsh-chj-c-1,1
lnsy-hx-c-2,lnsy-sf-c-1,1
fjxm-rjy-b-2,zjnb-ltxdl-b-2,1
sdqd-lydl-b-1,shsh-chj-c-1,1
gdgz-xm-c-1,gdhy-jlc-z-1,1
sdqd-sdl-b-2,sdwh-522-z-2,1
tjtj-jyd-b-1,tjtj-njl-b-2,1
gdgz-xm-c-1,hncs-gt-b-1,1
hbwh-gs-c-1,hbyc-fzdd-z-1,1
ahbb-ltxdl-z-2,ahhf-bh-b-2,1
sdjn-slc-b-1,sdly-822-z-1,1
gxgg-kajf-z-1,gxgg-kajf-z-2,1
jlcc-esn-b-2,jlcc-esn-g-2,1
hazz-ecl-b-2,sdjn-ssn-b-2,1
gslz-esn-b-2,gsww-bgjf-z-2,1
nxyc-kfq-b-1,snxa-xgx-c-1,1
shsh-sb-c-2,tjtj-njl-b-2,1
hlsh-hsl-b-1,hlsy-js-z-1,1
hnhh-ltdl-z-2,hnhh-txp-z-1,1
haxc-byl-z-2,hazz-ecl-b-2,1
xzls-ltdl-b-2,xzls-lw-b-1,1
bjbj-ch-c-1,jljl-hnj-b-1,1
hbxy-chl-z-1,hbxy-ltdl-z-2,1
jslyg-cydl-z-2,jsnj-hx-b-2,1
zjnb-kt-b-1,zjnb-kt-g-2,1
gxnn-dmgx-b-2,gxnn-dmgx-g-2,1
qhys-ltdl-z-1,qhys-ltdl-z-2,1
gdsg-tf-z-2,gdsg-xl-z-1,1
gdgz-kxc-c-2,hbwh-xgl-c-2,1
ynkm-nt-b-1,ynyx-shljf-z-1,1
sccd-ht-c-1,sczy-zxjf-z-1,1
jxnc-ltgc-b-2,jxpx-ltdl-z-2,1
shsh-jq-g-1,shsh-sb-c-2,1
hajy-jsdd-z-2,hajy-qyj-z-1,1
bjbj-ch-c-1,bjbj-fz-vrr-4,1
ynyx-by-b-2,ynzt-ltdl-z-2,1
bjbj-ch-c-1,sccd-ht-c-1,1
sxjc-esn-z-2,sxjc-ysn-z-1,1
ynkm-cx-g-2,ynkm-nt-b-1,1
xjht-ltj-z-2,xjwl-tjl-b-2,1
jlcc-esn-b-2,jlly-zsj-z-1,1
snxa-dwl-c-2,snxa-dwl-vrr-2,1
nmbm-82j6f-z-1,nmhh-esn-b-1,1
xjtc-hty-z-1,xjwl-tfds-b-1,1
hlhr-ysn-b-2,jljl-hnj-b-1,1
ahhf-bh-b-2,shsh-sb-c-2,1
shsh-chj-c-1,shsh-jq-g-1,1
jlsp-35-z-2,jlsp-ltds-z-1,1
hbhg-ltdl-z-1,hbwh-gs-c-1,1
snhz-ltdl-z-2,snhz-yzdl-z-1,1
yncx-zhljf-z-2,ynyx-by-b-2,1
gzgy-tpq-b-2,gzlps-fhsjf-z-2,1
hncs-yyl-b-2,hnyz-hsl-z-2,1
ahhf-zwq-b-1,hazz-zyl-b-1,1
nxwz-yzj-z-1,nxwz-zhl-z-2,1
sdqd-lydl-b-1,sdta-qnl-z-2,1
hbhs-ygxc-z-1,hbwh-gs-c-1,1
hljm-sl-z-2,hljm-zs-z-1,1
shsh-chj-c-1,shsh-sb-c-2,1
ynkm-nt-b-1,ynpe-zhl-z-1,1
sxty-ysn-b-1,sxxz-ysn-z-1,1
xjcj-ltdl-z-1,xjwl-tfds-b-1,1
haly-xgl-b-1,hazm-xdl-z-1,1
jsnt-rml-z-1,jsnt-xq-z-2,1
ahhf-bh-b-2,ahwh-fdds-z-2,1
lnsy-sf-c-1,shsh-chj-c-1,1
gslz-yt-b-1,qhxn-hhl-b-1,1
jljl-hnj-b-1,jljl-zqj-z-2,1
gslz-yt-b-1,snxa-xgx-c-1,1
xjks-ltzx-z-2,xjwl-tjl-b-2,1
fjnd-xdl-z-2,nmtl-ylt5f-z-2,1
fjqz-yd-z-1,fjxm-rjy-b-2,1
gdgz-kxc-c-2,gzgy-tpq-b-2,1
ahhf-bh-b-2,jsnj-hx-b-2,1
fjfz-jyz-b-1,fjly-nh-z-1,1
hesj-ysn-b-1,sdjn-slc-b-1,1
nmhh-ysn-b-2,nmwh-lz4f-z-2,1
sccd-ht-c-1,sczg-mzj-z-1,1
nxyc-xtds-b-2,nxzw-zhl-z-2,1
jsnj-jn-b-1,jssq-fz-z-1,1
hets-xxg-g-1,hets-xz-b-1,1
hbsy-ltdl-z-1,hbsy-ltdl-z-2,1
tjtj-njl-b-2,tjtj-xsl-g-2,1
zjnb-kt-b-1,zjzs-bda-z-1,1
gdgz-xm-c-1,gdzh-xsk-z-2,1
qhxn-hhl-b-1,xjwl-tfds-b-1,1
gdgz-kxc-c-2,sccd-ymk-c-2,1
hncs-yyl-b-2,hnhh-ltdl-z-2,1
hajz-jf-z-2,haly-ln-b-2,1
jsnj-hx-b-2,jswx-yf-g-1,1
lnly-xg-z-1,lnsy-sf-c-1,1
hets-xxg-b-2,hets-xxg-g-1,1
gdgz-kxc-c-2,gdgz-xm-vrr-2,1
yndl-ltzhl-z-1,ynkm-nt-b-1,1
xjcj-ltdl-z-1,xjcj-ltdl-z-2,1
zjls-dybl-z-1,zjls-dyl-z-2,1
zjls-dybl-z-1,zjnb-ltxdl-b-2,1
hlsh-hsl-z-1,hlsh-qsl-z-2,1
bjbj-ch-c-1,qhxn-hhl-b-1,1
lnsy-hx-c-2,lnsy-hx-g-2,1
gxlb-zxjf-z-1,gxnn-rjy-b-1,1
gzgy-tpq-b-2,gzgy-tpq-g-1,1
hncs-gt-b-1,jxnc-hjz-b-1,1
shsh-jq-g-2,shsh-sb-c-2,1
gdgz-xm-c-1,hbwh-gs-c-1,1
nmxam-82j2f-z-1,nmxam-ylt1f-z-2,1
yndh-msgh-z-1,ynkm-nt-b-1,1
lnjz-tn-z-2,lnjz-xl-z-1,1
sdjn-slc-b-1,tjtj-jyd-b-1,1
gxyl-ltds-z-1,gxyl-msxm-z-2,1
gdgz-kxc-c-2,zjnb-ltxdl-b-2,1
sxty-esn-b-2,sxty-esn-g-2,1
fjsm-xy-z-2,fjxm-rjy-b-2,1
gzbj-ldl-z-1,gzgy-jy-b-1,1
jxnc-ltgc-b-2,jxyc-ltdl-z-2,1
jlcc-esn-b-2,jlcc-ysn-g-1,1
nxyc-kfq-b-1,sxty-ysn-b-1,1
hljx-zqj-z-2,hljx-zxj-z-1,1
jsha-szl-z-2,jsha-xml-z-1,1
yndq-ltzhl-z-1,yndq-ltzhl-z-2,1
xjats-ltdl-z-1,xjats-ltdl-z-2,1
gzgy-jy-b-1,hncs-gt-b-1,1
gdzh-scyz-z-1,gdzh-xsk-z-2,1
jssq-fz-z-1,jssq-fz-z-2,1
nxgy-zhl-z-2,nxyc-xtds-b-2,1
ahhf-xkf-g-1,ahhf-zwq-b-1,1
sdly-831-z-2,sdqd-lydl-b-1,1
gxnn-rjy-b-1,gxwz-jgc-z-1,1
sntc-yzdl-z-1,snxa-xgx-c-1,1
hbwh-gs-g-1,hbwh-xgl-c-2,1
qhgem-ltdl-z-1,qhgem-zslywt-z-2,1
snak-jbyz-z-1,snxa-xgx-c-1,1
zjhz-hb-b-1,zjjh-ywj-z-1,1
snxa-dwl-c-2,xjwl-tjl-b-2,1
ahhf-zwq-b-1,ahxc-xdl-z-1,1
gxnn-rjy-b-1,sccd-ht-c-1,1
lndl-slq-g-1,lnsy-hx-c-2,1
nmhh-esn-g-2,nmhh-ysn-b-2,1
lnas-fr-z-2,lnsy-hx-c-2,1
hlhr-ysn-b-2,hlsy-xy-z-2,1
sdjn-ssn-b-2,sdly-831-z-2,1
nmbt-51j3f-z-1,nmbt-ard6f-z-2,1
gdjy-dlhy-z-1,gdjy-yzjf-z-2,1
xjats-ltdl-z-1,xjwl-tfds-b-1,1
gxnn-rjy-b-1,gzgy-jy-b-1,1
ynkm-cx-g-2,ynyx-by-b-2,1
nmhh-esn-b-1,sxty-ysn-b-1,1
xjks-esnjf-z-1,xjks-ltzx-z-2,1
nmhlbr-82j4f-z-1,nmhlbr-xlt4f-z-2,1
haly-xg-z-1,hazz-zyl-b-1,1
gxnn-rjy-b-1,ynkm-nt-b-1,1
gdgz-xm-c-1,gdmz-dmt-z-1,1
gdgz-xm-c-1,gdsg-xl-z-1,1
nxyc-xtds-b-2,snxa-dwl-c-2,1
scga-ltxdl-z-2,scga-yz-z-1,1
jxyc-ctds-z-1,jxyc-ltdl-z-2,1
gdgz-xm-c-1,gdgz-xm-vrr-2,1
gdgz-xm-c-1,zjnb-kt-b-1,1
lnsy-sf-c-1,lnsy-sf-g-1,1
hlhg-wtds-z-1,hlsh-hsl-b-1,1
nmhh-esn-b-1,nmhh-esn-g-2,1
lnhld-lw-z-1,lnsy-sf-c-1,1
sdqd-sdl-b-2,sdta-esn-z-1,1
bjbj-fz-c-2,bjbj-fz-vrr-2,1
sxlf-ysn-z-1,sxty-ysn-b-1,1
hahb-hqj-z-2,hahb-xdl-z-1,1
lnsy-hx-g-2,lnsy-sf-c-1,1
bjbj-ch-c-1,jlcc-esn-b-2,1
xjyl-ltdl-z-2,xjyl-yz-z-1,1
hets-xxg-b-2,hets-xz-b-1,1
hesj-esn-b-2,hesj-esn-g-2,1
lnfx-xy-z-2,lnsy-hx-c-2,1
gslz-esn-b-2,qhxn-fhc-b-2,1
ahhf-zwq-b-1,sdjn-slc-b-1,1
bjbj-ch-c-1,xjwl-tfds-b-1,1
ynkm-nt-b-1,ynzt-ltdl-z-1,1
jxgz-jxhy-z-1,jxnc-hjz-b-1,1
lnsy-hx-c-2,lntl-zq-z-2,1
hncs-gt-g-1,hncs-yyl-b-2,1
hncs-gt-b-1,hnhh-txp-z-1,1
hbsy-ltdl-z-2,hbwh-xgl-c-2,1
zjnb-kt-b-1,zjwz-lwdl-z-2,1
bjbj-fz-c-2,nmtl-ylt5f-b-2,1
ahhf-bh-b-2,ahhf-bh-g-2,1
zjjh-cc-z-2,zjjh-ywj-z-1,1
hbwh-gs-c-1,hbwh-xgl-g-2,1
ahhb-jal-z-1,ahhf-zwq-b-1,1
jlbc-efj-z-1,jlcc-esn-b-2,1
hlhh-lj-z-1,hlhh-xj-z-2,1
zjhz-bj-b-2,zjjh-cc-z-2,1
hazz-zyl-b-1,sdjn-slc-b-1,1
bjbj-fz-c-2,nmhh-ysn-b-2,1
nmhh-ysn-b-2,nmhh-ysn-g-1,1
xjtlf-lcl-z-1,xjtlf-ltdl-z-2,1
sccd-ht-c-1,scga-yz-z-1,1
gslz-yt-b-1,gspl-gcl-z-1,1
xjkel-ltdl-z-1,xjwl-tfds-b-1,1
hbhg-ltdl-z-1,hbhg-yzdl-z-2,1
ahhf-bh-b-2,sdjn-ssn-b-2,1
jsnj-jn-b-1,jsyc-jfnl-z-1,1
fjpt-fm-z-2,fjpt-sx-z-1,1
hbez-gddl-z-2,hbez-ltdl-z-1,1
hbhg-yzdl-z-2,hbwh-xgl-c-2,1
fjnp-hjs-z-2,fjnp-zhl-z-1,1
gzgy-tpq-b-2,gzkl-el-z-2,1
hesj-esn-g-2,hesj-ysn-b-1,1
